Date,Price,open,high,low,volume,Change %,close
2018-02-28,43330.54,42299.56,43389.51,42098.01,571570000.0,0.024399999999999998,43330.54
2018-03-01,42843.38,43330.54,43366.21,42628.49,371250000.0,-0.011200000000000002,42843.38
2018-03-02,42876.23,42843.38,42934.03,42705.63,403130000.0,0.0008,42876.23
2018-03-05,43513.93,42876.23,44062.47,42876.23,251870000.0,0.0149,43513.93
2018-03-06,43609.77,43513.93,43611.76,42912.56,445500000.0,0.0022,43609.77
2018-03-07,42952.7,43609.77,43870.09,42939.13,270320000.0,-0.0151,42952.7
2018-03-08,43090.55,42952.7,43092.63,42777.92,266000000.0,0.0032,43090.55
2018-03-09,43167.86,43090.55,43290.23,43079.16,1530000000.0,0.0018,43167.86
2018-03-12,43056.51,43167.87,43228.94,42943.34,431230000.0,-0.0026,43056.51
2018-03-13,43073.45,43056.51,43081.56,42801.0,407780000.0,0.0004,43073.45
2018-03-14,42839.52,43073.42,43073.42,42669.83,372670000.0,-0.0054,42839.52
2018-03-15,42185.38,42839.49,42889.64,42039.57,404050000.0,-0.015300000000000001,42185.38
2018-03-16,41935.93,42185.38,42185.38,41741.34,426580000.0,-0.0059,41935.93
2018-03-19,41832.63,41926.99,41926.99,41664.77,326860000.0,-0.0025,41832.63
2018-03-20,41686.36,41832.63,41860.34,41614.2,398200000.0,-0.0034999999999999996,41686.36
2018-03-21,41495.43,41686.36,41693.11,41235.34,488740000.0,-0.0046,41495.43
2018-03-22,41633.79,41495.43,41640.04,41370.69,542270000.0,0.0033,41633.79
2018-03-23,41472.1,41633.79,41960.37,41469.28,560120000.0,-0.0039000000000000003,41472.1
2018-03-26,41454.3,41472.1,41662.4,41454.3,379880000.0,-0.0004,41454.3
2018-03-27,41243.24,41454.3,41466.48,41232.61,352890000.0,-0.0051,41243.24
2018-03-28,40802.08,41243.24,41280.46,40751.4,535030000.0,-0.010700000000000001,40802.08
2018-03-29,41504.51,40822.83,41526.24,40681.31,270600000.0,0.0172,41504.51
2018-04-03,40855.64,41504.51,41615.41,40795.66,364760000.0,-0.015600000000000001,40855.64
2018-04-04,40749.86,40854.54,40855.83,40512.37,401410000.0,-0.0026,40749.86
2018-04-05,40875.69,40749.86,40945.75,40684.52,495640000.0,0.0031,40875.69
2018-04-06,40841.14,40875.69,41001.17,40814.68,501960000.0,-0.0008,40841.14
2018-04-09,40429.18,40841.14,40848.41,40429.18,287040000.0,-0.0101,40429.18
2018-04-10,40499.04,40429.18,40499.04,40206.1,388270000.0,0.0017000000000000001,40499.04
2018-04-11,40846.24,40499.04,40849.15,40444.54,367200000.0,0.0086,40846.24
2018-04-12,40808.48,40846.24,40882.71,40622.43,205290000.0,-0.0009,40808.48
2018-04-13,40808.48,40808.48,40961.2,40426.93,167130000.0,0.0,40808.48
2018-04-16,40533.37,40932.18,41014.67,40888.23,192490000.0,-0.0067,40533.37
2018-04-17,40788.68,40533.37,40862.01,40409.9,1600000000.0,0.0063,40788.68
2018-04-18,40772.26,40788.68,40861.04,40492.26,230170000.0,-0.0004,40772.26
2018-04-19,40874.09,40772.26,40937.09,40724.76,740360000.0,0.0025,40874.09
2018-04-20,40814.89,40874.09,40893.97,40735.76,242060000.0,-0.0014000000000000002,40814.89
2018-04-23,40763.93,40814.89,40832.34,40579.54,309410000.0,-0.0012,40763.93
2018-04-24,40802.78,40763.93,40970.31,40757.19,246580000.0,0.001,40802.78
2018-04-25,40755.73,40801.04,40926.72,40589.6,350390000.0,-0.0012,40755.73
2018-04-26,40752.83,40755.73,40798.01,40727.26,378190000.0,-0.0001,40752.83
2018-04-27,41244.89,40777.67,41247.2,40761.74,319340000.0,0.0121,41244.89
2018-04-30,41268.01,41244.89,41279.95,41146.48,450530000.0,0.0006,41268.01
2018-05-02,41306.02,41268.01,41396.91,41154.78,276170000.0,0.0009,41306.02
2018-05-03,41107.81,41306.02,41307.05,40944.36,320390000.0,-0.0048,41107.81
2018-05-04,41218.72,41107.81,41236.79,41107.81,283570000.0,0.0027,41218.72
2018-05-07,41172.82,41218.72,41233.42,41031.15,221380000.0,-0.0011,41172.82
2018-05-08,41155.8,41172.82,41642.33,41110.44,563620000.0,-0.0004,41155.8
2018-05-09,41080.12,41156.37,41160.18,40904.83,341060000.0,-0.0018,41080.12
2018-05-10,40914.94,41080.12,41086.2,40872.96,244920000.0,-0.004,40914.94
2018-05-11,41022.31,40914.94,41189.28,40913.85,214580000.0,0.0026,41022.31
2018-05-14,40677.61,41022.31,41029.79,40667.46,218760000.0,-0.0084,40677.61
2018-05-15,40615.42,40677.61,40723.49,40565.66,203360000.0,-0.0015,40615.42
2018-05-16,40992.97,40615.42,41027.28,40531.9,259480000.00000003,0.009300000000000001,40992.97
2018-05-17,40651.41,40992.97,41003.76,40675.89,424370000.0,-0.0083,40651.41
2018-05-18,40472.45,40651.41,40675.7,40444.17,350550000.0,-0.0044,40472.45
2018-05-21,40425.07,40472.45,40476.61,40383.19,271270000.0,-0.0012,40425.07
2018-05-22,40249.29,40425.07,40461.69,40245.32,280060000.0,-0.0043,40249.29
2018-05-23,40150.55,40249.29,40254.91,40116.27,266700000.0,-0.0025,40150.55
2018-05-24,39723.85,40150.55,40150.55,39723.85,256430000.0,-0.0106,39723.85
2018-05-25,39323.62,39723.85,39908.11,39213.98,295990000.0,-0.0101,39323.62
2018-05-28,39028.51,39323.62,39323.62,38910.82,222290000.0,-0.0075,39028.51
2018-05-30,39695.16,39028.51,39177.53,38603.32,342050000.0,0.0171,39695.16
2018-05-31,38104.54,38606.41,38791.52,37998.17,476200000.0,-0.0401,38104.54
2018-06-01,36816.29,38104.54,38148.45,36677.07,516809999.99999994,-0.0338,36816.29
2018-06-04,36947.1,36816.29,36950.98,36676.15,314330000.0,0.0036,36947.1
2018-06-05,37854.92,36947.1,37854.92,36947.1,339650000.0,0.0246,37854.92
2018-06-06,38435.29,37854.92,38463.54,37854.92,393120000.0,0.015300000000000001,38435.29
2018-06-07,39042.11,38435.29,39042.39,38435.29,492040000.0,0.0158,39042.11
2018-06-08,38669.23,39042.11,39088.69,38636.0,210030000.0,-0.0096,38669.23
2018-06-11,38845.31,38669.23,38856.06,38649.41,603170000.0,0.0046,38845.31
2018-06-12,39167.04,38844.32,39425.61,38843.04,341480000.0,0.0083,39167.04
2018-06-13,39031.72,39167.04,39261.6,39031.72,456490000.0,-0.0034999999999999996,39031.72
2018-06-14,38928.02,39031.72,39068.49,38407.08,335710000.0,-0.0027,38928.02
2018-06-19,38664.15,38928.02,38928.02,38616.91,390470000.0,-0.0068000000000000005,38664.15
2018-06-20,38605.07,38664.15,38670.95,38533.66,267760000.0,-0.0015,38605.07
2018-06-21,38152.6,38605.07,38606.97,38093.16,271400000.0,-0.011699999999999999,38152.6
2018-06-22,37862.53,38152.6,38197.65,37852.38,167220000.0,-0.0076,37862.53
2018-06-25,37992.12,37862.53,38003.18,37690.01,207410000.0,0.0034000000000000002,37992.12
2018-06-26,37988.54,37992.12,38040.1,37929.64,258709999.99999997,-0.0001,37988.54
2018-06-27,37963.93,37988.54,38030.63,37908.64,372240000.0,-0.0006,37963.93
2018-06-28,37733.44,37963.93,37977.25,37708.5,414930000.0,-0.0060999999999999995,37733.44
2018-06-29,38278.55,37733.44,38291.55,37733.44,469340000.0,0.0144,38278.55
2018-07-02,37946.92,38278.55,38322.94,37946.92,244460000.0,-0.0087,37946.92
2018-07-03,37605.12,37946.92,37946.92,37601.79,254770000.0,-0.009000000000000001,37605.12
2018-07-04,37499.07,37605.12,37611.68,37445.76,381800000.0,-0.0028000000000000004,37499.07
2018-07-05,37743.22,37499.07,37743.22,37451.08,497110000.0,0.006500000000000001,37743.22
2018-07-06,37625.59,37743.22,37826.28,37612.36,170870000.0,-0.0031,37625.59
2018-07-09,37647.93,37625.59,37715.3,37615.49,151200000.0,0.0006,37647.93
2018-07-10,37421.01,37647.93,37647.93,37422.84,211630000.0,-0.006,37421.01
2018-07-11,37253.25,37421.01,37431.58,37233.82,285110000.0,-0.0045000000000000005,37253.25
2018-07-12,37226.44,37253.25,37253.25,37075.09,262970000.00000003,-0.0007000000000000001,37226.44
2018-07-13,37392.77,37226.44,37396.67,37182.19,212150000.0,0.0045000000000000005,37392.77
2018-07-16,37266.86,37392.77,37392.77,37215.81,303480000.0,-0.0034000000000000002,37266.86
2018-07-17,36963.7,37266.86,37281.34,36949.3,203560000.0,-0.008100000000000001,36963.7
2018-07-18,36748.18,36963.7,36963.7,36608.11,181150000.0,-0.0058,36748.18
2018-07-19,36470.05,36748.18,36906.22,36420.72,296350000.0,-0.0076,36470.05
2018-07-20,36603.44,36474.39,36652.19,36360.83,679820000.0,0.0037,36603.44
2018-07-23,36711.96,36603.44,36713.06,36603.44,225910000.0,0.003,36711.96
2018-07-24,36455.24,36711.96,36711.96,36446.4,378690000.0,-0.006999999999999999,36455.24
2018-07-25,36346.8,36455.24,36474.12,36339.41,329840000.0,-0.003,36346.8
2018-07-26,36427.22,36346.8,36678.29,36316.3,171000000.0,0.0022,36427.22
2018-07-27,36636.97,36427.22,36643.4,36427.22,311350000.0,0.0058,36636.97
2018-07-30,36946.18,36636.97,36946.18,36636.97,319400000.0,0.0084,36946.18
2018-07-31,37017.78,36937.73,37017.78,36713.99,244950000.0,0.0019,37017.78
2018-08-01,36612.83,37017.78,37023.18,36573.19,240020000.0,-0.0109,36612.83
2018-08-02,36688.91,36612.83,36708.03,36510.88,225810000.0,0.0021,36688.91
2018-08-03,36499.67,36688.91,36750.29,36478.1,266200000.0,-0.0052,36499.67
2018-08-06,36479.42,36499.67,36620.48,36399.42,182280000.0,-0.0006,36479.42
2018-08-07,36333.8,36479.42,36491.19,36321.5,248010000.0,-0.004,36333.8
2018-08-08,36299.82,36333.8,36336.04,36295.55,113930000.0,-0.0009,36299.82
2018-08-09,36232.66,36299.82,36366.26,36153.15,188260000.0,-0.0019,36232.66
2018-08-10,35446.47,36232.66,36232.66,35435.28,192990000.0,-0.0217,35446.47
2018-08-13,35410.61,35446.47,35474.15,35351.76,160420000.0,-0.001,35410.61
2018-08-14,35288.23,35410.61,35434.6,35156.29,164510000.0,-0.0034999999999999996,35288.23
2018-08-15,35069.34,35288.23,35300.21,35061.28,209520000.0,-0.0062,35069.34
2018-08-16,34618.43,35069.34,35069.34,34603.07,237810000.0,-0.0129,34618.43
2018-08-17,35266.29,34618.43,35469.05,34579.35,244320000.0,0.0187,35266.29
2018-08-20,35341.9,35266.29,35425.17,34900.34,220500000.0,0.0021,35341.9
2018-08-23,35206.16,34663.48,35206.16,34481.47,220710000.0,-0.0038,35206.16
2018-08-24,35426.17,35206.16,35679.05,35199.87,527740000.0,0.0062,35426.17
2018-08-27,35311.36,35426.17,35499.66,34643.3,178810000.0,-0.0032,35311.36
2018-08-28,35516.21,35311.36,35516.21,35309.85,339680000.0,0.0058,35516.21
2018-08-29,35358.94,35516.21,35560.31,35358.94,345050000.0,-0.0044,35358.94
2018-08-30,35086.67,35354.26,35400.04,34942.23,284590000.0,-0.0077,35086.67
2018-08-31,34848.45,35086.67,35086.67,34113.89,384890000.0,-0.0068000000000000005,34848.45
2018-09-03,34837.5,34848.55,34860.32,33849.14,131530000.0,-0.0003,34837.5
2018-09-04,35013.05,34837.94,34966.72,34837.94,240460000.0,0.005,35013.05
2018-09-05,34414.37,34933.68,34963.29,34146.21,200270000.0,-0.0171,34414.37
2018-09-06,34110.22,34414.37,34438.13,34087.26,164490000.0,-0.0088,34110.22
2018-09-07,34037.91,34110.22,34177.85,33667.34,155950000.0,-0.0021,34037.91
2018-09-10,33611.69,34014.49,34014.49,33594.44,137630000.0,-0.0125,33611.69
2018-09-11,33449.17,33607.01,33609.86,33114.12,150670000.0,-0.0048,33449.17
2018-09-12,32292.79,33449.17,33449.64,32269.65,246880000.0,-0.0346,32292.79
2018-09-13,32022.23,32292.79,32321.64,31938.59,173470000.0,-0.0084,32022.23
2018-09-14,32327.59,32022.04,32446.48,32022.04,251690000.0,0.0095,32327.59
2018-09-17,32201.98,32327.59,32378.72,32201.98,160670000.0,-0.0039000000000000003,32201.98
2018-09-18,32381.0,32201.98,32381.0,32180.72,269810000.0,0.005600000000000001,32381.0
2018-09-19,32375.12,32350.9,32392.93,32269.75,190020000.0,-0.0002,32375.12
2018-09-20,32480.89,32375.12,32480.89,32330.18,225930000.0,0.0033,32480.89
