,Date,Price,Open,High,Low,Vol.,Change %,Close,rsi,rsi at 70,rsi at 30,rsi at 50,buy,sell,Stop_loss,Profit,future_returns
845,24/09/2020,"25,987.14","25,783.02","26,021.75","25,783.02",359.27M,0.79%,25987.14,83.61913603510128,70,30,50,,,,,0.003927894539879517
846,25/09/2020,"26,319.47","25,987.14","26,327.17","25,987.14",335.74M,1.28%,26319.47,89.20339106224266,70,30,50,,,,,0.008472130575876369
847,28/09/2020,"26,507.84","26,319.34","26,512.05","26,319.34",336.73M,0.72%,26507.84,91.11169327572807,70,30,50,,,,,0.005527729565658834
848,29/09/2020,"26,611.96","26,507.84","26,611.96","26,427.58",413.10M,0.39%,26611.96,91.98206039471337,70,30,50,,,,,0.02107740486930698
849,30/09/2020,"26,837.42","26,612.12","26,862.21","26,612.12",322.76M,0.85%,26837.42,93.51089663381136,70,30,50,,,,,0.049168268337436594
850,02/10/2020,"26,985.77","26,831.76","26,985.77","26,830.59",459.79M,0.55%,26985.77,94.30482416716882,70,30,50,,,,,-0.009513178599187766
851,05/10/2020,"27,554.56","26,985.77","27,563.91","26,985.77",603.89M,2.11%,27554.56,96.25616981799371,70,30,50,,,,,-0.0030777719766642564
852,06/10/2020,"28,909.37","27,561.51","28,909.37","27,561.51",749.47M,4.92%,28909.37,98.03658890245441,70,30,50,,,,,-0.004585896136160894
853,07/10/2020,"28,634.35","28,945.41","29,171.29","28,484.87",832.88M,-0.95%,28634.35,88.5395782848197,70,30,50,,,,,-0.0027386644734828103
854,08/10/2020,"28,546.22","28,634.35","28,664.83","28,398.74",568.74M,-0.31%,28546.22,85.58751192421654,70,30,50,,,,,0.00023114256061496086
855,09/10/2020,"28,415.31","28,546.22","28,721.73","28,371.70",384.04M,-0.46%,28415.31,81.12333881717808,70,30,50,,,,,1.0231427841622676e-05
856,12/10/2020,"28,337.49","28,415.31","28,440.82","28,170.72",369.06M,-0.27%,28337.49,78.42160688050645,70,30,50,,,,,-1.0231323160581063e-05
857,13/10/2020,"28,344.04","28,337.49","28,351.51","28,299.61",535.83M,0.02%,28344.04,78.48860653265875,70,30,50,,,,,0.011127912605260137
858,14/10/2020,"28,344.33","28,344.04","28,381.27","28,332.51",218.42M,0.00%,28344.33,78.49189179343281,70,30,50,,,,,-1.3259151867894836e-05
859,15/10/2020,"28,344.04","28,354.14","28,364.47","28,333.06",330.66M,0.00%,28344.04,78.47857468605321,70,30,50,,,,,0.0002355275310748084
860,16/10/2020,"28,659.45","28,344.04","28,680.87","28,313.57",489.09M,1.11%,28659.45,82.14035914733383,70,30,50,,,,,-0.007546618237329272
861,19/10/2020,"28,659.07","28,650.44","28,680.68","28,588.24",287.30M,0.00%,28659.07,82.12165469194859,70,30,50,,,,,0.00402045871472545
862,20/10/2020,"28,665.82","28,658.31","28,720.49","28,567.07",297.29M,0.02%,28665.82,82.20164658283717,70,30,50,,,,,0.00466288356584732
863,21/10/2020,"28,449.49","28,645.21","28,645.21","28,250.71",326.56M,-0.75%,28449.49,70.90463137523668,70,30,50,,,,,0.002819104117285809
864,22/10/2020,"28,563.87","28,449.49","28,567.14","28,413.11",311.32M,0.40%,28563.87,73.07822207124714,70,30,50,,,,,0.0070307276818788456
865,23/10/2020,"28,697.06","28,563.87","28,706.33","28,559.72",282.56M,0.47%,28697.06,75.45104798579436,70,30,50,,,,,0.01578003532745864
866,26/10/2020,"28,777.96","28,697.06","28,777.96","28,685.54",340.80M,0.28%,28777.96,76.82932112036595,70,30,50,,,,,0.03713244286218975
867,27/10/2020,"28,980.29","28,777.96","28,980.29","28,775.59",385.57M,0.70%,28980.29,79.95645278945635,70,30,50,,,,,-0.0016802764693493177
868,28/10/2020,"29,437.60","28,980.29","29,444.12","28,971.44",375.25M,1.58%,29437.6,85.03022171884567,70,30,50,,,,,0.008336124837144077
869,30/10/2020,"30,530.69","29,439.35","30,530.69","29,439.35",807.80M,3.71%,30530.69,91.04835387320969,70,30,50,,,,,0.000273643034776061
870,02/11/2020,"30,479.39","30,527.69","30,554.27","30,364.15",376.11M,-0.17%,30479.39,89.17884668957994,70,30,50,,,,,-9.628558825947042e-05
871,03/11/2020,"30,733.47","30,479.39","30,735.46","30,408.13",336.04M,0.83%,30733.47,90.27746120070297,70,30,50,,,,,0.009019510119418594
872,04/11/2020,"30,741.88","30,733.47","30,761.50","30,724.21",286.45M,0.03%,30741.88,90.31362848573552,70,30,50,,,,,0.03955614119989681
873,05/11/2020,"30,738.92","30,741.88","30,772.77","30,722.48",430.12M,-0.01%,30738.92,90.18243526666278,70,30,50,,,,,0.012531382732092533
874,06/11/2020,"31,016.17","30,738.92","31,016.17","30,509.12",497.95M,0.90%,31016.17,91.47174073959829,70,30,50,,,,,0.019029561584336774
875,09/11/2020,"32,243.05","31,016.17","32,243.05","31,016.17",636.01M,3.96%,32243.05,94.81789652289389,70,30,50,,,,,0.06234452194216966
876,10/11/2020,"32,647.10","32,243.05","32,647.10","32,226.71",578.78M,1.25%,32647.1,95.46850246368277,70,30,50,,,,,-0.008629846366098981
877,11/11/2020,"33,268.36","32,648.02","33,268.36","32,585.04",858.16M,1.90%,33268.36,96.26880722906185,70,30,50,,,,,-0.006896618647584618
878,12/11/2020,"35,342.46","33,291.27","35,342.46","33,291.27",1.19B,6.23%,35342.46,97.74567984579875,70,30,50,,,,,-0.01589242615923403
879,13/11/2020,"35,037.46","35,344.01","35,814.18","34,552.60",1.24B,-0.86%,35037.46,91.80817029285481,70,30,50,,,,,0.016797092997278495
880,16/11/2020,"34,795.82","35,041.40","35,245.62","34,685.94",668.53M,-0.69%,34795.82,87.14811340961161,70,30,50,,,,,-0.005007753171419105
881,17/11/2020,"34,242.83","34,769.66","34,769.66","34,126.23",840.88M,-1.59%,34242.83,77.18594147228896,70,30,50,,,,,-0.014629809503328928
882,18/11/2020,"34,818.01","34,242.83","34,832.04","34,226.75",661.13M,1.68%,34818.01,79.84821976236036,70,30,50,,,,,-0.0004405799954418921
883,19/11/2020,"34,643.65","34,818.01","34,869.53","34,633.36",364.92M,-0.50%,34643.65,76.82845191954567,70,30,50,,,,,0.006411740536396371
884,20/11/2020,"34,136.82","34,643.65","34,665.08","34,064.25",344.80M,-1.46%,34136.82,68.46561246655524,70,30,50,,,,,0.012476208891177176
885,23/11/2020,"34,121.78","34,136.82","34,250.45","33,582.38",567.57M,-0.04%,34121.78,68.22076743759268,70,30,50,,,,,0.0009778825965658378
886,24/11/2020,"34,340.56","34,119.74","34,343.56","34,095.69",365.41M,0.64%,34340.56,69.9572701210763,70,30,50,,,,,0.0023707726345429947
887,25/11/2020,"34,769.00","34,340.56","34,820.77","34,340.56",434.92M,1.25%,34769.0,73.14969811044747,70,30,50,,,,,0.004489829731599171
888,26/11/2020,"34,803.00","34,769.00","34,882.52","34,768.73",257.54M,0.10%,34803.0,73.39894342368142,70,30,50,,,,,0.0030100901371892252
889,27/11/2020,"34,885.51","34,803.00","34,885.51","34,748.26",190.27M,0.24%,34885.51,74.0485123581223,70,30,50,,,,,-0.0025833897145810525
890,30/11/2020,"35,042.14","34,885.51","35,184.93","34,765.94",415.53M,0.45%,35042.14,75.31968046860644,70,30,50,,,,,-0.002506787552322143
891,01/12/2020,"35,147.62","35,048.15","35,204.16","35,048.15",308.08M,0.30%,35147.62,76.19227268419931,70,30,50,,,,,0.004834290087145865
892,02/12/2020,"35,056.82","35,147.62","35,172.68","35,031.65",368.96M,-0.26%,35056.82,73.69996833460026,70,30,50,,,,,-0.0020954528133224626
893,03/12/2020,"34,968.94","35,056.82","35,195.09","34,952.99",289.39M,-0.25%,34968.94,71.19556218573886,70,30,50,,,,,-0.0008732513583593615
894,04/12/2020,"35,137.99","34,968.94","35,140.80","34,455.93",292.86M,0.48%,35137.99,73.14598724601534,70,30,50,,,,,-0.0003562280247554339
895,07/12/2020,"35,064.36","35,137.99","35,140.81","35,064.36",324.31M,-0.21%,35064.36,70.82509929944112,70,30,50,,,,,-0.012678013298208057
896,08/12/2020,"35,033.74","35,064.36","35,081.67","35,020.79",307.72M,-0.09%,35033.74,69.8017175849629,70,30,50,,,,,-0.009443200531216278
897,09/12/2020,"35,021.26","35,033.74","35,039.80","35,001.14",283.09M,-0.04%,35021.26,69.34793182449056,70,30,50,,,,,0.01730473560571255
898,10/12/2020,"34,577.26","35,021.26","35,021.26","34,501.85",553.95M,-1.27%,34577.26,55.16998103604859,70,30,50,,,,,0.010957012281221257
899,11/12/2020,"34,250.74","34,576.49","34,666.79","34,145.13",796.07M,-0.94%,34250.74,47.27274559140534,70,30,50,,34250.74,,,0.0076061980592314615
900,14/12/2020,"34,843.44","34,250.74","34,877.29","34,206.48",208.07M,1.73%,34843.44,59.08509803087838,70,30,50,,,,,0.02103138211175959
901,15/12/2020,"35,225.22","34,843.44","35,227.32","34,834.78",264.23M,1.10%,35225.22,64.73881293045756,70,30,50,,,,,0.01559425843869211
902,16/12/2020,"35,493.15","35,225.22","35,554.11","35,225.22",648.99M,0.76%,35493.15,68.16864728071091,70,30,50,,,35493.15,,0.017352379787934913
903,17/12/2020,"36,239.62","35,493.15","36,239.62","35,493.15",343.64M,2.10%,36239.62,75.53522724983624,70,30,50,,,,,0.012023747843411536
904,18/12/2020,"36,804.75","36,239.62","36,808.29","36,239.62",426.33M,1.56%,36804.75,79.52177229070915,70,30,50,,,,,0.02401803364736166
905,21/12/2020,"37,443.40","36,798.74","37,494.76","36,798.74",427.06M,1.74%,37443.4,83.00012263240718,70,30,50,,,,,-9.612475498488315e-05
906,22/12/2020,"37,893.61","37,443.40","37,952.36","37,443.40",442.22M,1.20%,37893.61,84.99625906979534,70,30,50,,,,,0.007993812372728781
907,23/12/2020,"38,803.74","37,893.61","38,809.25","37,893.19",467.13M,2.40%,38803.74,88.12759077186286,70,30,50,,,,,0.010282236052668647
908,24/12/2020,"38,800.01","38,803.74","38,873.10","38,798.18",389.66M,-0.01%,38800.01,88.0439165342309,70,30,50,,,,,0.019194271354927128
909,29/12/2020,"39,110.17","38,800.01","39,134.37","38,775.26",722.57M,0.80%,39110.17,89.00815593159399,70,30,50,,,,,0.02176941460197379
910,30/12/2020,"39,512.31","39,110.17","39,601.97","39,107.50",372.93M,1.03%,39512.31,90.1522976549533,70,30,50,,,,,-0.01825753711231748
911,31/12/2020,"40,270.72","39,515.31","40,279.29","39,507.24",710.56M,1.92%,40270.72,91.91564846628577,70,30,50,,,,,0.0013845382256820749
912,04/01/2021,"41,147.39","40,287.71","41,154.33","40,284.00",211.88M,2.18%,41147.39,93.42725900898095,70,30,50,,,,,0.003430726783573812
913,05/01/2021,"40,396.14","41,148.02","41,149.86","40,142.94",465.68M,-1.83%,40396.14,79.30784419152165,70,30,50,,,,,-0.011508504995583979
914,06/01/2021,"40,452.07","40,396.14","40,465.15","40,388.30",249.53M,0.14%,40452.07,79.56333247854539,70,30,50,,,,,0.0006746634346623814
915,07/01/2021,"40,590.85","40,465.15","40,620.02","40,310.36",229.88M,0.34%,40590.85,80.23611863597033,70,30,50,,,,,0.0036156209169535547
916,08/01/2021,"40,123.71","40,590.85","40,657.30","40,004.27",333.31M,-1.15%,40123.71,71.44009018120431,70,30,50,,,,,0.0011192191771134397
917,11/01/2021,"40,150.78","40,120.22","40,150.78","40,095.09",335.64M,0.07%,40150.78,71.6402687201493,70,30,50,,,,,0.015420768671117857
918,12/01/2021,"40,295.95","40,150.78","40,295.95","39,724.26",1.17B,0.36%,40295.95,72.7772135002508,70,30,50,,,,,0.005199796695272818
919,13/01/2021,"40,341.05","40,295.95","40,553.56","40,295.95",468.33M,0.11%,40341.05,73.14879847131903,70,30,50,,,,,-0.002277046852861897
920,14/01/2021,"40,963.14","40,345.72","40,963.14","40,345.72",809.36M,1.54%,40963.14,77.79422563194814,70,30,50,,,,,-0.0007484960705781418
921,15/01/2021,"41,176.14","40,963.14","41,202.65","40,963.14",666.73M,0.52%,41176.14,79.165513416316,70,30,50,,,,,0.002340710953499414
922,18/01/2021,"41,082.38","41,176.14","41,234.99","40,830.65",1.01B,-0.23%,41082.38,76.8445347117991,70,30,50,,,,,-0.0011803813188191459
923,19/01/2021,"41,051.63","41,080.94","41,109.33","41,034.75",912.86M,-0.07%,41051.63,76.03223205222237,70,30,50,,,,,-0.0023640391589607734
924,20/01/2021,"41,147.72","41,051.63","41,147.72","41,050.20",649.65M,0.23%,41147.72,76.8807653824109,70,30,50,,,,,0.0021211165604402282
925,21/01/2021,"41,099.15","41,147.72","41,157.70","40,997.39",1.12B,-0.12%,41099.15,75.38192312701064,70,30,50,,,,,0.012070882300257768
926,22/01/2021,"41,001.99","41,100.62","41,100.62","40,997.06",591.46M,-0.24%,41001.99,72.2510927213568,70,30,50,,,,,0.008315269902998468
927,25/01/2021,"41,088.96","41,001.99","41,092.23","40,973.85",332.68M,0.21%,41088.96,73.35186772715684,70,30,50,,,,,0.005692245281682329
928,26/01/2021,"41,584.94","41,088.96","41,589.56","41,087.40",468.03M,1.21%,41584.94,78.70474911236673,70,30,50,,,,,0.00576839941559526
929,27/01/2021,"41,930.73","41,584.94","41,936.48","41,584.94",543.74M,0.83%,41930.73,81.57222343898391,70,30,50,,,,,-0.001291123923847337
930,28/01/2021,"42,169.41","41,928.57","42,192.82","41,924.82",555.52M,0.57%,42169.41,83.2971422188703,70,30,50,,,,,-0.007415617865852653
931,29/01/2021,"42,412.66","42,170.25","42,444.22","42,126.97",669.87M,0.58%,42412.66,84.89790580959483,70,30,50,,,,,-0.0010412952780898266
932,01/02/2021,"42,357.90","42,412.66","42,472.56","42,338.85",586.93M,-0.13%,42357.9,82.91037721041053,70,30,50,,,,,-0.005100236880896003
933,02/02/2021,"42,043.79","42,357.90","42,374.14","42,023.46",563.22M,-0.74%,42043.79,72.14566413450707,70,30,50,,,,,-0.001835791106069684
934,03/02/2021,"42,000.01","42,043.79","42,043.79","41,953.90",504.94M,-0.10%,42000.01,70.72363136538233,70,30,50,,,,,-0.003410048025502266
935,04/02/2021,"41,785.80","42,000.01","42,033.76","41,758.03",629.53M,-0.51%,41785.8,63.878588753176565,70,30,50,,,,,-0.0013640674325652302
936,05/02/2021,"41,709.09","41,785.80","41,785.80","41,522.14",482.32M,-0.18%,41709.09,61.50980357720266,70,30,50,,,,,-0.019613270582430897
937,08/02/2021,"41,566.86","41,709.09","41,737.05","41,536.70",340.49M,-0.34%,41566.86,57.14424723493878,70,30,50,,,,,0.007821159863092175
938,09/02/2021,"41,510.16","41,564.31","41,573.18","41,510.16",305.91M,-0.14%,41510.16,55.40254343336588,70,30,50,,,,,-0.014006090558658868
939,10/02/2021,"40,696.01","41,510.16","41,510.16","40,659.98",366.81M,-1.96%,40696.01,37.276141825313,70,30,50,,,,,0.0033002100650718624
940,11/02/2021,"41,014.30","40,697.56","41,016.74","40,326.21",1.27B,0.78%,41014.3,45.08124480534832,70,30,50,,41014.3,,,-0.0019461069358156502
941,12/02/2021,"40,439.85","41,014.30","41,024.81","39,918.38",395.42M,-1.40%,40439.85,36.078398190975385,70,30,50,,,,,-0.0007168901340557365
942,15/02/2021,"40,573.31","40,439.85","40,573.31","40,361.30",206.24M,0.33%,40573.31,39.21209863302645,70,30,50,,,,,-0.006255480001146618
943,16/02/2021,"40,494.35","40,571.67","40,641.60","40,494.35",356.43M,-0.19%,40494.35,37.987854298847644,70,30,50,,,,,-0.0006338873858898753
944,17/02/2021,"40,465.32","40,494.35","40,581.13","40,237.64",244.20M,-0.07%,40465.32,37.50945976109401,70,30,50,,,,,-0.0008114624987869412
945,18/02/2021,"40,212.19","40,465.32","40,473.43","40,196.50",426.27M,-0.63%,40212.19,33.430592298623694,70,30,50,,,,,0.00026821676197874567
946,19/02/2021,"40,186.70","40,212.19","40,235.53","40,128.24",307.79M,-0.06%,40186.7,33.02873264916915,70,30,50,,,,,0.001405208433441718
947,22/02/2021,"40,154.09","40,186.70","40,235.62","40,146.46",289.34M,-0.08%,40154.09,32.4738482172195,70,30,50,,,,,-0.0031279446462447735
948,23/02/2021,"40,164.86","40,154.09","40,229.25","40,132.11",337.95M,0.03%,40164.86,32.88759613441117,70,30,50,,,,,-0.007372400237532939
949,24/02/2021,"40,221.30","40,149.18","40,304.02","40,149.18",469.56M,0.14%,40221.3,35.199506157901375,70,30,50,,,,,0.003310059399661558
950,25/02/2021,"40,095.49","40,221.30","40,221.41","40,088.05",326.04M,-0.31%,40095.49,32.43235862525945,70,30,50,,,,,-0.00586026666078987
951,26/02/2021,"39,799.89","40,095.49","40,095.49","39,792.23",507.12M,-0.74%,39799.89,26.90966666621202,70,30,50,,,,39799.89,-0.004422431369941249
952,01/03/2021,"39,931.63","39,799.89","39,984.05","39,799.89",543.99M,0.33%,39931.63,32.59354163166552,70,30,50,,,,,-0.003982332904711949
953,02/03/2021,"39,697.62","39,931.63","39,939.18","39,668.22",222.57M,-0.59%,39697.62,28.256642007616346,70,30,50,,,,,-0.0008398393788134895
954,03/03/2021,"39,522.06","39,697.62","39,722.41","39,459.18",244.34M,-0.44%,39522.06,25.435431032044647,70,30,50,,,,,0.0016515977861064624
955,04/03/2021,"39,364.67","39,525.06","39,566.70","39,327.13",493.07M,-0.40%,39364.67,23.13459355384058,70,30,50,,,,,-0.01801476626010845
956,05/03/2021,"39,331.61","39,364.67","39,373.19","39,227.15",587.74M,-0.08%,39331.61,22.65627356993541,70,30,50,,,,,0.006317392085424478
957,08/03/2021,"39,396.57","39,331.61","39,412.27","39,319.17",297.26M,0.17%,39396.57,25.996747724047914,70,30,50,,,,,-0.005737807031626185
958,09/03/2021,"38,686.85","39,396.57","39,396.57","38,683.85",471.84M,-1.80%,38686.85,17.054853412167326,70,30,50,,,,,-0.0015343133063121517
959,10/03/2021,"38,931.25","38,686.85","38,966.38","38,677.30",368.21M,0.63%,38931.25,26.701517274673726,70,30,50,,,,,-0.0022417440478902373
960,11/03/2021,"38,707.87","38,931.25","38,937.07","38,666.54",168.88M,-0.57%,38707.87,23.880939085820728,70,30,50,,,,,0.004122469259765671
961,12/03/2021,"38,648.48","38,697.17","38,704.44","38,486.13",292.88M,-0.15%,38648.48,23.158277473873564,70,30,50,,,,,-0.00037912430034392486
962,15/03/2021,"38,561.84","38,646.39","38,653.42","38,528.55",161.08M,-0.22%,38561.84,22.075458336380606,70,30,50,,,,,0.005392169147367509
963,16/03/2021,"38,720.81","38,541.25","38,846.27","38,531.86",220.86M,0.41%,38720.81,28.85710879425853,70,30,50,,,,,-0.013682440940268492
964,17/03/2021,"38,706.13","38,720.81","38,720.81","38,643.06",177.40M,-0.04%,38706.13,28.601708441896257,70,30,50,,,,,0.00887073473017197
965,18/03/2021,"38,914.84","38,706.13","38,930.82","38,706.13",1.47B,0.54%,38914.84,37.35957040644233,70,30,50,,,,,-0.0004622591249048291
966,19/03/2021,"38,382.39","38,923.84","39,053.85","38,309.63",290.62M,-1.37%,38382.39,27.72100644692787,70,30,50,,,,,0.009838788145295041
967,22/03/2021,"38,722.87","38,392.58","38,722.87","38,379.19",277.24M,0.89%,38722.87,38.91783759063361,70,30,50,,,,,0.00530525423824213
968,23/03/2021,"38,704.97","38,722.87","38,952.06","38,696.85",410.38M,-0.05%,38704.97,38.56882718116561,70,30,50,,,,,-0.0019453777427815844
969,24/03/2021,"39,085.78","38,707.78","39,110.55","38,695.24",361.84M,0.98%,39085.78,49.31353247164873,70,30,50,,39085.78,,,0.007054902630767135
970,25/03/2021,"39,293.14","39,085.78","39,293.14","39,085.78",228.69M,0.53%,39293.14,54.16402970226402,70,30,50,,,,,-0.005729062878149005
971,26/03/2021,"39,216.70","39,291.89","39,292.69","39,156.01",250.91M,-0.19%,39216.7,52.121065730525096,70,30,50,,,,,-0.005653077091744341
972,29/03/2021,"39,493.37","39,216.20","39,523.05","39,205.53",522.14M,0.71%,39493.37,58.42713298918222,70,30,50,,,,,-0.002931223432986352
973,30/03/2021,"39,267.11","39,498.99","39,572.26","39,247.36",336.13M,-0.57%,39267.11,52.182046796510164,70,30,50,,,,,-0.00421441392752453
974,31/03/2021,"39,045.13","39,267.11","39,271.46","39,014.82",347.17M,-0.57%,39045.13,46.73647633941111,70,30,50,,,,,0.000191401827500437
975,01/04/2021,"38,930.68","39,053.44","39,053.44","38,881.17",239.42M,-0.29%,38930.68,44.10002048780169,70,30,50,,,,,0.00263630063730802
976,06/04/2021,"38,766.61","38,917.02","38,928.89","38,740.85",224.59M,-0.42%,38766.61,40.46416977309235,70,30,50,,,,,-0.0002536252853606591
977,07/04/2021,"38,774.03","38,766.61","38,785.59","38,596.16",356.46M,0.02%,38774.03,40.709800324169024,70,30,50,,,,,-0.003958175688557608
978,08/04/2021,"38,876.25","38,774.03","38,889.35","38,749.95",145.32M,0.26%,38876.25,44.23172941003069,70,30,50,,,,,-0.0028600544267944894
979,09/04/2021,"38,866.39","38,799.83","38,895.88","38,715.16",160.65M,-0.03%,38866.39,43.95191247173105,70,30,50,,,,,0.0008890770204417198
980,12/04/2021,"38,712.55","38,866.39","38,874.45","38,712.55",194.02M,-0.40%,38712.55,39.60807414069437,70,30,50,,,,,-0.0016632091965685936
981,13/04/2021,"38,601.83","38,715.37","38,751.16","38,586.28",208.72M,-0.29%,38601.83,36.70699853610482,70,30,50,,,,,0.006121556397677308
982,14/04/2021,"38,636.15","38,601.83","38,636.15","38,578.27",278.04M,0.09%,38636.15,38.26436190294027,70,30,50,,,,,0.00120387517937659
983,15/04/2021,"38,571.89","38,646.59","38,647.14","38,570.87",319.43M,-0.17%,38571.89,36.400994698350445,70,30,50,,,,,0.004139779120843068
984,16/04/2021,"38,808.01","38,571.98","38,808.01","38,540.66",262.46M,0.61%,38808.01,46.94852900155648,70,30,50,,,,,0.00289012748240558
985,19/04/2021,"38,854.73","38,816.45","38,857.73","38,806.28",508.63M,0.12%,38854.73,48.81479117165363,70,30,50,,,,,8.842695601218864e-05
986,20/04/2021,"39,015.58","38,848.02","39,026.75","38,841.84",339.01M,0.41%,39015.58,54.88584115478221,70,30,50,,,,,0.004344803970172562
987,21/04/2021,"39,128.34","39,015.58","39,138.66","38,975.68",239.25M,0.29%,39128.34,58.70130345151121,70,30,50,,,,,0.00045621296927222943
988,22/04/2021,"39,131.80","39,128.34","39,151.08","39,099.93",228.11M,0.01%,39131.8,58.82004390504525,70,30,50,,,,,-0.00029298253422249676
989,23/04/2021,"39,301.82","39,131.80","39,303.64","39,125.90",286.97M,0.43%,39301.82,64.40736803319191,70,30,50,,,,,-4.019514488451392e-05
990,26/04/2021,"39,319.75","39,301.82","39,332.42","39,256.36",329.74M,0.05%,39319.75,64.96438130894795,70,30,50,,,,,0.003917912109019817
991,27/04/2021,"39,308.23","39,318.52","39,327.41","39,272.01",252.57M,-0.03%,39308.23,64.24661123457597,70,30,50,,,,,0.009620470012531301
992,28/04/2021,"39,306.65","39,305.48","39,338.82","39,268.19",259.51M,0.00%,39306.65,64.13861919457452,70,30,50,,,,,-0.0009663586701700311
993,29/04/2021,"39,460.65","38,781.48","39,468.34","38,738.06",270.68M,0.39%,39460.65,69.66140402012716,70,30,50,,,39460.65,,-0.008671471476903836
994,30/04/2021,"39,840.28","39,450.91","39,840.28","39,356.83",328.34M,0.96%,39840.28,78.66215820085853,70,30,50,,,,,-0.008665461630792626
995,04/05/2021,"39,801.78","39,834.42","39,875.66","39,783.59",426.51M,-0.10%,39801.78,76.11752167327312,70,30,50,,,,,0.0021480398816506874
996,05/05/2021,"39,456.64","39,801.78","39,805.18","39,456.64",349.56M,-0.87%,39456.64,57.56798766991743,70,30,50,,,,,0.002908000892885454
997,06/05/2021,"39,114.73","39,433.81","39,450.68","39,037.63",402.51M,-0.87%,39114.73,45.3920556660728,70,30,50,,39114.73,,,0.0017861894134065803
998,07/05/2021,"39,198.75","39,114.73","39,199.15","39,109.37",238.93M,0.21%,39198.75,48.373470848297615,70,30,50,,,,,0.0028372676914076855
999,10/05/2021,"39,312.74","39,198.75","39,409.17","39,198.75",324.19M,0.29%,39312.74,52.29931298068817,70,30,50,,,,,-0.004747725644200229
1000,11/05/2021,"39,382.96","39,312.86","39,436.28","39,280.91",295.87M,0.18%,39382.96,54.65924871882281,70,30,50,,,,,-0.007222851595344304
1001,14/05/2021,"39,494.70","39,382.96","39,494.70","39,377.01",219.55M,0.28%,39494.7,58.306372918827485,70,30,50,,,,,-0.014790914551519041
1002,17/05/2021,"39,307.19","39,483.51","39,483.51","39,303.31",357.45M,-0.47%,39307.19,50.702048983568936,70,30,50,,,,,-0.003068192370147327
1003,18/05/2021,"39,023.28","39,306.47","39,308.06","38,850.57",204.65M,-0.72%,39023.28,41.57913156238246,70,30,50,,,,,-0.00010592742197435001
1004,19/05/2021,"38,446.09","39,022.52","39,105.55","38,416.50",153.64M,-1.48%,38446.09,29.563242734626755,70,30,50,,,,38446.09,0.000458980478847959
1005,20/05/2021,"38,328.13","38,445.09","38,453.56","38,284.56",156.99M,-0.31%,38328.13,27.742692953362425,70,30,50,,,,,-0.0022143016238733715
1006,21/05/2021,"38,324.07","38,328.13","38,331.63","38,282.64",174.27M,-0.01%,38324.07,27.677511163109575,70,30,50,,,,,-0.000603292071780337
1007,24/05/2021,"38,341.66","38,324.07","38,382.35","38,324.07",141.09M,0.05%,38341.66,28.48635352525175,70,30,50,,,,,-0.0046417190288772225
1008,25/05/2021,"38,256.76","38,287.58","38,288.39","38,246.33",250.20M,-0.22%,38256.76,26.874483590150504,70,30,50,,,,,0.0052758800731864675
1009,26/05/2021,"38,233.68","38,256.76","38,271.94","38,226.89",203.09M,-0.06%,38233.68,26.422878459783742,70,30,50,,,,,0.004728286255662129
1010,27/05/2021,"38,056.21","38,233.68","38,300.48","38,056.21",214.17M,-0.46%,38056.21,23.105595347492745,70,30,50,,,,,-0.0006116362296774147
1011,28/05/2021,"38,256.99","38,044.58","38,257.10","37,563.79",228.66M,0.53%,38256.99,33.58677097104994,70,30,50,,,,,0.0017740756909456756
1012,31/05/2021,"38,437.88","38,256.24","38,441.83","38,256.24",201.86M,0.47%,38437.88,41.56069188967676,70,30,50,38437.88,,,,0.0017810683915711056
1013,01/06/2021,"38,414.37","38,437.88","38,457.39","38,395.37",274.85M,-0.06%,38414.37,40.85237082997641,70,30,50,,,,,0.0045404717795050065
1014,02/06/2021,"38,482.52","38,414.37","38,488.30","38,370.69",156.91M,0.18%,38482.52,43.93021748523917,70,30,50,,,,,-0.0009585266783899149
1015,03/06/2021,"38,551.06","38,482.52","38,551.06","38,438.16",249.69M,0.18%,38551.06,47.01146965245766,70,30,50,,,,,0.00498126339851801
1016,04/06/2021,"38,726.10","38,548.24","38,726.10","38,529.70",199.06M,0.45%,38726.1,54.15967120742265,70,30,50,,,,,0.007439232338092294
1017,07/06/2021,"38,688.98","38,726.10","38,726.10","38,669.01",210.65M,-0.10%,38688.98,52.49115958722448,70,30,50,,,,,0.000999465164873481
1018,08/06/2021,"38,881.70","38,686.40","38,881.70","38,661.48",218.51M,0.50%,38881.7,59.66023137680252,70,30,50,,,,,-0.0013468468583348603
1019,09/06/2021,"39,170.95","38,881.70","39,177.51","38,881.70",181.49M,0.74%,39170.95,67.77066262000821,70,30,50,,,,,-0.016759586784478753
1020,10/06/2021,"39,210.10","39,170.95","39,210.10","39,159.50",158.36M,0.10%,39210.1,68.71655347558544,70,30,50,,,,,0.0014565844082612411
1021,11/06/2021,"39,157.29","39,210.10","39,262.71","39,130.07",289.07M,-0.13%,39157.29,65.82122716531286,70,30,50,,,,,0.0014871446537356725
1022,15/06/2021,"38,501.03","39,156.28","39,168.59","38,491.86",284.62M,-1.68%,38501.03,41.61231472759536,70,30,50,,,,,0.0006961124656703621
1023,16/06/2021,"38,557.11","38,507.29","38,557.23","38,455.41",296.46M,0.15%,38557.11,43.582524701939725,70,30,50,,,,,0.0009614058315281504
