open,high,low,close,volume
181.59,182.08,181.59,181.85,1280594.0
181.87,181.98,181.283,181.571,1610491.0
181.64,182.01,181.45,181.844,1936471.0
181.6,181.8,181.33,181.63,1429618.0
181.21,181.78,181.11,181.594,1777345.0
180.63,181.3,180.32,181.209,1815246.0
181.201,181.38,180.62,180.63,1967976.0
180.46,181.31,180.4,181.208,2620522.0
180.93,181.25,180.06,180.45,4247851.0
181.9,181.915,180.86,180.93,3201485.0
182.235,182.724,181.81,181.9,2633968.0
183.075,183.39,182.21,182.234,2613713.0
183.195,183.35,182.7,183.1,2189622.0
183.98,184.06,183.15,183.19,2292908.0
184.211,184.38,183.6,183.968,2739464.0
185.123,185.24,184.18,184.254,3536214.0
185.415,185.67,185.1,185.138,1485099.0
185.56,185.92,185.338,185.394,1282721.0
185.995,186.03,185.06,185.56,1473471.0
186.04,186.31,185.55,185.991,1500377.0
186.37,186.43,186.0,186.047,1325993.0
185.965,186.58,185.63,186.37,1756559.0
185.619,186.44,185.52,185.96,2116795.0
185.301,185.8,185.02,185.61,1819874.0
185.735,189.57,185.2,185.3,1809028.0
185.23,187.37,185.16,185.76,1804319.0
185.045,185.5,185.0,185.228,2548034.0
185.71,185.8,185.02,185.06,2839379.0
185.88,186.4,185.55,185.694,2500135.0
186.42,186.81,185.82,185.872,1816620.0
186.401,189.62,186.27,186.42,1780271.0
186.57,186.58,185.77,186.42,3237887.0
187.14,187.39,186.37,186.556,2328220.0
187.14,187.5,186.811,187.125,2070563.0
186.01,187.5,186.0,187.125,3388228.0
187.189,187.36,186.0,186.03,3876750.0
187.79,188.25,186.74,187.19,4190547.0
188.814,188.82,187.14,187.8,4139432.0
189.375,190.58,188.8,188.8,4724323.0
189.06,189.42,188.55,189.39,3071228.0
188.59,189.71,188.0,189.1,3644441.0
188.91,189.89,187.67,188.54,4781188.0
188.405,189.39,188.0,188.86,4947670.0
189.62,189.724,186.49,188.43,8750381.0
189.7,193.0,187.77,189.57,13446713.0
189.915,190.8,189.39,189.68,433669.0
190.43,190.9,189.1,189.88,625260.0
190.15,201.015,190.02,190.45,264972.0
189.86,190.48,189.56,190.15,380635.0
189.83,189.92,189.56,189.85,184859.0
189.9,189.9,189.5,189.84,185513.0
188.98,190.0,188.93,189.9,372878.0
189.22,189.25,188.89,188.99,234726.0
189.53,189.57,189.2,189.2,183421.0
189.815,189.88,189.4,189.5,176924.0
189.74,190.29,189.15,189.85,340811.0
189.47,189.85,189.11,189.74,259880.0
189.33,189.5,188.9,189.47,248547.0
189.2,189.52,189.1,189.32,177811.0
189.21,189.36,188.7,189.24,374103.0
189.41,189.61,189.1,189.22,184731.0
195.78,196.26,189.13,189.44,352558.0
191.45,196.26,189.55,189.845,1398664.0
190.29,190.39,190.06,190.1,131244.0
190.62,190.71,190.0,190.26,125624.0
190.9,190.99,190.26,190.65,117353.0
190.7,190.91,190.5,190.9,50012.0
190.85,191.0,190.7,190.71,60818.0
190.33,191.0,190.29,190.87,93990.0
190.81,190.85,190.12,190.33,90937.0
190.75,190.95,190.65,190.8,53708.0
190.18,191.19,190.15,190.75,123813.0
190.28,190.6,190.0,190.12,192173.0
190.65,190.79,190.23,190.24,149796.0
191.67,192.03,190.5,190.66,282387.0
191.63,191.82,191.57,191.67,25437.0
191.92,191.93,191.55,191.61,40602.0
191.69,191.94,191.67,191.92,38538.0
191.41,191.69,191.38,191.69,22318.0
191.39,191.54,191.37,191.44,22513.0
191.08,191.4,190.93,191.39,33198.0
191.2,191.4,190.75,191.08,54406.0
191.55,191.59,191.11,191.18,25305.0
191.9,191.9,191.36,191.59,18288.0
191.92,192.0,191.79,191.9,23775.0
191.96,191.99,191.8,191.9,23543.0
191.89,192.1,191.83,191.98,27755.0
191.47,191.89,191.47,191.89,28026.0
191.55,191.57,191.29,191.5,26827.0
191.5,191.65,191.49,191.54,15048.0
191.38,191.54,191.36,191.52,21076.0
191.65,191.7,191.34,191.44,27045.0
192.06,192.15,191.55,191.69,47669.0
192.37,192.46,192.05,192.05,18552.0
192.29,192.5,192.24,192.4,15734.0
192.56,192.56,192.12,192.24,17544.0
192.64,192.69,192.4,192.51,24191.0
192.15,192.7,192.1,192.63,30994.0
192.81,192.87,192.1,192.15,49834.0
192.59,193.34,192.55,192.8,88760.0
192.12,192.61,192.12,192.58,46374.0
191.57,192.17,191.57,192.12,68226.0
191.17,191.68,191.17,191.57,44411.0
191.17,191.4,191.1,191.18,35485.0
191.69,191.83,191.1,191.16,61332.0
190.68,191.7,190.68,191.69,100654.0
190.93,190.96,190.12,190.7,176880.0
191.38,191.44,190.69,190.96,124264.0
191.3,191.88,191.15,191.32,146655.0
191.95,193.0,191.2,191.22,119026.0
195.17,195.84,191.81,191.98,231225.0
195.38,195.6,195.31,195.5,174562.0
195.71,195.8,195.3,195.38,99003.0
195.62,195.78,195.53,195.72,71271.0
195.9,195.9,195.6,195.64,71642.0
195.7,196.0,195.61,195.9,69698.0
196.09,196.19,195.61,195.698,88155.0
196.17,196.19,196.0,196.09,79452.0
195.31,196.86,195.31,196.18,140250.0
195.55,195.6,195.11,195.32,91165.0
195.01,195.65,195.0,195.49,212460.0
195.67,195.7,195.0,195.01,140657.0
195.68,195.8,195.41,195.67,89340.0
195.7,195.9,195.4,195.69,130771.0
195.86,196.27,195.61,195.68,156630.0
196.04,196.08,195.05,195.81,392959.0
196.575,196.7,196.0,196.075,198600.0
196.722,196.92,196.31,196.6,248698.0
197.76,197.76,196.65,196.91,304271.0
198.12,198.33,197.75,197.76,118304.0
198.25,207.83,197.8,198.11,328908.0
197.93,198.95,197.5,198.25,198387.0
198.11,198.66,197.51,198.0,164427.0
197.5,199.0,197.33,198.11,257866.0
197.27,198.76,197.042,197.525,301827.0
197.53,199.05,196.5,197.3,507646.0
199.78,199.85,197.0,197.5,676285.0
200.5,200.77,198.46,199.83,310992.0
201.05,201.74,198.92,200.5,431332.0
200.0,202.5,200.0,201.25,381689.0
198.28,200.71,198.25,200.0,304540.0
200.61,200.7,198.19,198.3,455714.0
200.69,201.0,200.35,200.65,151877.0
201.17,201.27,200.6,200.69,163372.0
200.704,201.25,200.38,201.17,284702.0
201.4,202.53,191.755,200.8,223043.0
201.31,212.643,192.174,201.49,330597.0
202.26,202.5,201.3,201.39,193629.0
202.8,202.8,202.1,202.37,206808.0
202.95,207.83,202.5,202.7,233847.0
201.59,203.35,200.79,202.87,576062.0
202.79,202.86,201.25,201.59,347806.0
201.59,203.0,201.29,202.78,529699.0
200.15,202.0,200.11,201.46,364515.0
202.26,207.83,200.0,200.21,701398.0
203.7,207.83,199.5,202.26,955325.0
200.82,207.95,200.5,203.66,1391553.0
201.57,207.83,195.39,200.79,2543425.0
207.76,210.96,201.0,201.57,4574351.0
207.44,208.05,207.41,207.76,2376301.0
207.95,208.29,207.26,207.42,1746718.0
208.1,208.18,207.82,207.98,1103523.0
207.82,208.32,207.71,208.1,1421095.0
207.63,208.03,207.63,207.83,1129473.0
207.13,207.87,206.77,207.631,1590133.0
207.62,207.63,206.91,207.11,1522741.0
207.61,207.9,207.33,207.62,1549804.0
208.223,208.24,207.56,207.615,1818117.0
208.865,209.055,208.2,208.226,1085823.0
208.94,209.38,208.82,208.865,1032300.0
208.66,209.064,208.271,208.94,1063880.0
209.28,209.32,208.5,208.665,962471.0
209.08,209.4,209.08,209.286,704857.0
209.225,209.26,208.67,209.08,874934.0
209.02,209.3,209.02,209.23,837414.0
208.61,209.12,208.27,209.01,1123188.0
208.433,208.9,208.39,208.581,950056.0
208.235,208.75,208.22,208.45,921991.0
208.83,209.04,208.12,208.225,1486166.0
208.83,209.01,208.59,208.84,957921.0
209.559,209.57,208.776,208.822,1437183.0
209.38,209.86,209.34,209.56,824495.0
209.36,209.55,209.11,209.39,834599.0
209.1,209.45,208.93,209.367,912378.0
209.05,209.45,208.95,209.1,814981.0
209.66,209.71,208.94,209.06,1462349.0
209.73,209.84,209.56,209.65,994423.0
210.32,210.36,209.7,209.743,1312939.0
210.88,211.07,210.16,210.338,962920.0
210.52,211.04,210.47,210.84,1233891.0
210.415,210.6,210.19,210.52,1326928.0
210.19,210.46,210.01,210.43,948026.0
210.68,210.84,210.15,210.172,709231.0
210.62,210.86,210.45,210.68,772446.0
210.96,211.1,210.42,210.624,817740.0
211.165,211.17,210.9,210.99,551031.0
211.77,211.78,211.01,211.145,1056084.0
211.58,211.819,211.52,211.775,586672.0
211.7,211.71,211.43,211.58,576422.0
211.61,211.81,211.18,211.7,1022647.0
211.72,211.77,211.33,211.59,721802.0
211.33,211.73,211.3,211.707,936158.0
210.6,211.36,210.58,211.345,864832.0
210.89,210.95,210.58,210.6,826576.0
211.41,211.6,210.635,210.88,937203.0
211.44,211.6,211.0,211.42,958462.0
211.38,211.56,211.23,211.44,941909.0
211.17,211.51,211.05,211.395,883679.0
210.925,211.36,210.88,211.18,1008586.0
210.13,210.97,210.0,210.93,1189707.0
210.8,210.84,210.05,210.16,1021060.0
210.96,211.01,210.65,210.805,1217151.0
211.06,211.14,210.73,210.95,732260.0
210.72,211.06,210.32,211.05,1198567.0
210.555,211.09,210.26,210.735,1277967.0
210.57,210.6,210.22,210.58,1068177.0
210.77,210.79,210.33,210.546,1239154.0
211.615,211.665,210.66,210.78,1339168.0
211.915,212.17,211.5,211.62,1132043.0
212.38,212.48,211.78,211.91,1446041.0
211.849,212.4,211.19,212.394,1558425.0
211.432,211.87,211.31,211.838,1442190.0
210.92,211.47,210.53,211.42,1283262.0
211.19,211.3,210.45,210.93,1476641.0
210.1,211.3,209.98,211.22,1665336.0
210.72,211.07,210.0,210.03,1504653.0
210.79,211.3,210.51,210.74,1611399.0
210.78,211.18,210.45,210.76,1629450.0
209.766,211.07,209.59,210.75,2032723.0
209.545,210.26,209.34,209.76,2027826.0
209.15,209.6,208.85,209.526,2171653.0
209.175,209.69,208.56,209.113,2535879.0
209.56,209.951,209.11,209.199,2132285.0
211.22,211.24,209.2,209.582,2652463.0
211.43,212.73,210.99,211.265,2881928.0
210.8,211.72,210.3,211.42,2443052.0
211.88,212.36,209.47,210.832,4181065.0
211.93,212.22,211.7,211.83,226709.0
211.99,212.0,211.75,211.92,63739.0
212.285,212.58,211.8,211.96,82539.0
212.17,215.27,208.535,212.27,29017.0
212.19,212.25,211.98,212.175,35613.0
212.3,212.36,212.12,212.17,24252.0
212.02,212.35,211.92,212.227,42565.0
212.05,212.12,211.98,212.03,31124.0
212.16,212.4,212.02,212.11,31393.0
212.06,212.3,211.9,212.162,56634.0
212.55,212.65,211.9,212.1,78927.0
212.68,212.8,212.45,212.519,52472.0
212.35,212.75,212.28,212.68,62045.0
212.25,212.42,212.1,212.32,45184.0
212.425,212.51,212.17,212.2,52411.0
212.47,212.774,212.361,212.4,71512.0
212.27,213.0,210.44,212.44,63896.0
212.05,213.0,209.14,210.68,396003.0
211.9,212.45,211.8,212.23,39549.0
211.95,212.09,211.85,211.95,20873.0
211.81,212.0,211.7,211.99,16354.0
211.86,211.94,211.72,211.76,19465.0
211.68,212.05,211.56,211.92,24807.0
211.77,211.8,211.5,211.66,25104.0
211.95,212.0,211.51,211.75,21677.0
212.13,212.37,211.92,211.96,39213.0
212.18,212.24,211.93,212.16,32523.0
211.55,212.25,211.55,212.16,37694.0
211.79,211.85,211.3,211.55,27330.0
212.29,212.35,211.68,211.77,66167.0
212.36,212.38,212.19,212.28,16644.0
212.2,212.4,212.13,212.31,18160.0
212.1,212.22,211.96,212.1,14045.0
212.29,212.5,211.84,212.11,21526.0
211.93,212.36,211.85,212.34,17894.0
211.9,212.1,211.8,211.94,10662.0
211.8,212.22,211.73,211.89,15903.0
211.85,211.9,211.51,211.8,9857.0
212.21,212.44,211.76,211.8,21884.0
211.84,212.5,211.71,212.15,37105.0
211.5,211.8,211.22,211.8,10071.0
211.03,211.59,211.0,211.5,9555.0
210.53,211.09,210.44,211.05,9984.0
211.1,211.1,210.39,210.48,11889.0
210.94,211.25,210.92,211.1,8205.0
211.1,211.33,210.5,210.97,22712.0
212.34,212.37,210.88,211.1,35661.0
212.35,212.5,212.2,212.35,8659.0
212.27,212.43,212.1,212.39,6143.0
212.2,212.43,212.11,212.25,18622.0
212.25,212.3,212.16,212.2,2830.0
212.15,212.29,212.12,212.25,3536.0
212.3,212.39,212.12,212.15,7629.0
212.28,212.35,212.2,212.3,4512.0
212.25,212.37,212.05,212.28,4882.0
212.08,212.25,212.08,212.25,6689.0
212.08,212.1,211.85,212.08,8679.0
212.25,212.3,212.02,212.13,8859.0
212.08,212.4,211.9,212.26,8719.0
211.82,212.09,211.78,212.07,8012.0
212.2,212.3,211.8,211.82,13860.0
211.87,212.2,211.87,212.2,10132.0
211.8,211.98,211.54,211.98,7984.0
211.46,211.85,211.4,211.8,14550.0
211.32,211.6,211.11,211.37,22192.0
212.08,212.71,211.23,211.32,38314.0
210.04,210.26,209.8,210.14,44963.0
210.4,210.45,210.0,210.03,32878.0
210.38,210.4,210.33,210.4,12089.0
210.35,210.4,210.31,210.38,6129.0
210.48,210.49,210.3,210.35,15724.0
210.57,210.57,210.35,210.475,28646.0
210.59,210.6,210.48,210.56,12953.0
210.57,210.67,210.5,210.54,11640.0
210.5,210.6,210.47,210.55,10225.0
210.5,210.55,210.42,210.47,11147.0
210.335,210.5,210.31,210.5,19405.0
210.335,210.38,210.3,210.36,10990.0
210.23,210.39,210.1,210.33,14165.0
210.15,210.24,210.11,210.2,9899.0
210.21,210.21,210.08,210.15,10620.0
210.235,210.25,210.18,210.24,13229.0
210.21,210.25,210.15,210.24,9247.0
210.05,210.3,210.05,210.21,17953.0
209.92,210.15,209.92,210.08,27779.0
209.9,209.93,209.85,209.93,11685.0
209.905,209.92,209.83,209.91,9160.0
209.89,209.92,209.82,209.9,7158.0
209.82,209.94,209.8,209.92,8746.0
209.79,209.9,209.77,209.84,10103.0
209.89,209.96,209.75,209.79,6798.0
209.94,209.99,209.89,209.89,6687.0
209.89,210.0,209.85,209.99,8530.0
209.73,209.9,209.66,209.9,11921.0
209.73,209.86,209.65,209.73,6289.0
209.77,209.82,209.62,209.72,3663.0
209.7,209.89,209.68,209.75,7659.0
210.0,210.0,209.7,209.9,9812.0
209.94,210.0,209.64,209.875,21422.0
209.9,209.95,209.7,209.95,11166.0
209.69,210.545,196.205,209.9,19745.0
209.785,212.176,198.695,209.67,23585.0
210.1,210.2,209.68,209.785,29704.0
210.15,210.4,210.04,210.1,44076.0
209.87,210.2,209.8,210.125,82025.0
209.545,209.91,209.52,209.8,28182.0
209.57,212.25,208.41,209.57,46124.0
209.445,209.9,209.14,209.525,35628.0
209.5,209.6,209.14,209.49,488257.0
209.49,209.6,209.14,209.49,43596.0
209.3,209.5,209.14,209.455,24216.0
209.09,209.806,208.94,209.28,290095.0
209.5,209.58,209.0,209.04,40336.0
209.1,209.55,209.0,209.46,3892196.0
209.18,209.2,208.83,209.13,1464220.0
208.415,209.2,208.415,209.2,1564387.0
208.71,208.72,208.28,208.415,907147.0
208.687,208.79,208.37,208.691,950360.0
209.005,209.15,208.51,208.69,907372.0
209.155,209.24,208.87,208.996,717242.0
209.188,209.3,208.93,209.15,666020.0
209.63,209.67,209.1,209.2,747583.0
209.39,209.65,209.23,209.631,718272.0
209.41,209.565,209.26,209.42,799254.0
209.0,209.45,208.946,209.39,1056314.0
208.71,209.19,208.69,208.98,974102.0
208.76,208.83,208.63,208.7,470788.0
208.6,208.79,208.37,208.75,595382.0
208.55,208.75,208.5,208.591,537403.0
208.78,208.89,208.51,208.56,690636.0
208.61,208.95,208.56,208.77,594424.0
208.675,208.75,208.34,208.61,930198.0
208.928,208.94,208.6,208.675,620077.0
209.071,209.29,208.8,208.861,848564.0
208.862,209.09,208.55,209.08,684797.0
208.83,209.06,208.49,208.862,932267.0
208.83,209.11,208.56,208.82,1016099.0
208.598,209.0,208.4,208.85,949897.0
208.415,208.65,208.34,208.59,698648.0
208.465,208.66,208.19,208.42,987351.0
208.445,208.6,208.3,208.462,755320.0
207.935,208.55,207.752,208.457,1892235.0
208.32,208.45,207.9,207.93,1047007.0
208.33,208.502,208.06,208.34,923400.0
208.337,208.56,208.26,208.32,694027.0
208.73,208.83,208.33,208.345,791199.0
208.865,209.03,208.62,208.73,729715.0
209.02,209.15,208.85,208.865,644175.0
209.27,209.37,209.0,209.03,834169.0
209.3,209.57,209.24,209.303,699413.0
209.42,209.6,209.28,209.29,752706.0
208.9,209.53,208.881,209.415,1027830.0
208.74,208.98,208.6,208.88,759015.0
209.08,209.2,208.38,208.75,1120216.0
208.584,209.2,208.57,209.08,827038.0
208.76,209.11,208.53,208.58,1106199.0
208.896,209.05,208.71,208.78,727866.0
209.1,209.23,208.46,208.898,1342156.0
209.36,209.37,209.01,209.12,821830.0
209.77,209.99,209.3,209.375,912136.0
209.75,209.84,209.35,209.79,808251.0
209.935,210.18,209.5,209.732,860083.0
209.76,210.16,209.55,209.935,1026296.0
209.5,209.77,209.11,209.76,890444.0
209.976,210.02,209.36,209.498,1017418.0
209.625,209.99,209.26,209.98,1066324.0
209.178,209.69,209.01,209.635,1155959.0
209.735,209.89,209.02,209.16,1373861.0
209.64,210.01,209.54,209.735,1004897.0
209.66,210.139,209.56,209.652,1246460.0
210.38,210.545,209.44,209.66,2086562.0
211.51,211.51,210.35,210.408,1375255.0
211.4,213.995,211.23,211.508,1185256.0
211.05,211.85,210.88,211.408,1547344.0
210.22,211.25,210.18,211.035,1820380.0
211.265,211.28,210.01,210.216,1384702.0
210.88,211.28,210.32,211.251,1294271.0
211.1,211.44,210.66,210.86,1423086.0
210.384,211.22,210.06,211.099,1693341.0
211.29,211.41,210.23,210.37,1694826.0
210.81,211.35,210.59,211.26,1535985.0
211.93,212.15,210.581,210.806,2189149.0
212.93,213.13,211.55,211.96,1847415.0
212.462,213.4,212.22,212.943,2067134.0
211.49,213.03,211.02,212.42,2589251.0
212.39,212.63,211.17,211.489,2266883.0
211.58,212.59,211.23,212.395,2721909.0
212.6,212.75,211.16,211.604,3470616.0
215.4,215.43,212.51,212.6,3225841.0
214.904,215.65,214.69,215.42,3765521.0
212.38,214.99,212.27,214.892,4087434.0
211.3,213.76,211.221,212.36,4718686.0
210.22,211.35,210.0,211.35,96518.0
210.36,210.58,210.2,210.25,37992.0
210.48,213.505,210.25,210.39,43601.0
210.68,217.68,207.16,210.43,41129.0
210.4,210.73,210.25,210.68,49920.0
210.11,210.5,209.86,210.48,59465.0
210.44,210.44,210.05,210.15,34238.0
210.55,210.6,210.31,210.32,25718.0
210.6,210.69,210.18,210.52,51036.0
210.65,210.86,210.57,210.64,62416.0
209.9,210.83,209.84,210.6,106939.0
210.14,210.2,209.8,209.925,44589.0
210.02,210.25,209.93,210.14,87050.0
209.35,210.09,209.31,210.09,75323.0
209.19,209.46,209.18,209.37,28201.0
209.25,209.33,209.07,209.24,29359.0
208.97,209.3,208.71,209.291,57137.0
209.46,210.3,208.12,208.935,183943.0
208.95,209.1,208.93,209.07,34898.0
208.63,208.94,208.63,208.94,17525.0
208.7,208.8,208.6,208.65,13625.0
208.75,208.77,208.61,208.72,10537.0
209.08,209.13,208.67,208.77,24110.0
209.3,209.35,209.01,209.08,14677.0
209.37,209.37,209.24,209.3,9116.0
209.4,209.5,209.32,209.36,5556.0
209.58,209.58,209.29,209.35,9941.0
209.6,209.68,209.57,209.57,12860.0
209.58,209.61,209.37,209.6,17619.0
209.6,209.64,209.3,209.55,24021.0
209.71,209.74,209.54,209.6,5888.0
209.66,209.79,209.65,209.73,2520.0
209.77,209.8,209.65,209.66,2809.0
209.71,209.8,209.66,209.78,4661.0
209.69,209.88,209.67,209.7,4406.0
209.52,209.77,209.52,209.68,3293.0
209.57,209.58,209.5,209.52,1522.0
209.68,209.73,209.44,209.51,6248.0
209.74,209.86,209.64,209.64,4373.0
209.61,209.74,209.6,209.74,2863.0
209.5,209.66,209.5,209.62,1641.0
209.55,209.61,209.47,209.56,2587.0
209.52,209.62,209.47,209.55,2896.0
209.61,209.64,209.45,209.52,3935.0
209.56,209.67,209.52,209.62,2982.0
209.34,209.59,209.27,209.56,9170.0
209.32,209.36,209.25,209.33,3575.0
209.35,209.42,209.24,209.28,5482.0
209.4,209.49,209.26,209.34,5536.0
209.4,209.48,209.36,209.39,1986.0
209.26,209.44,209.22,209.43,3058.0
209.05,209.28,209.0,209.21,10119.0
209.13,209.14,208.97,209.07,8842.0
209.19,209.24,209.1,209.14,6071.0
209.06,209.22,209.04,209.17,5194.0
209.14,209.17,209.0,209.07,2809.0
209.28,209.31,209.05,209.17,5031.0
208.7,209.38,208.67,209.3,7107.0
209.5,209.54,208.72,208.72,13077.0
209.55,209.72,209.44,209.5,9534.0
209.84,209.86,209.44,209.56,20686.0
210.18,210.24,209.75,209.75,21039.0
209.87,210.3,209.85,210.18,22304.0
208.88,209.89,208.83,209.8,25214.0
208.26,208.83,208.17,208.83,18546.0
208.49,208.9,208.12,208.28,22917.0
208.11,208.15,208.01,208.05,21723.0
208.1,208.15,208.06,208.15,10966.0
208.15,208.18,208.06,208.1,10170.0
208.125,208.18,208.02,208.15,11403.0
208.18,208.18,208.0,208.1,7310.0
207.83,208.2,207.83,208.16,19667.0
207.93,207.93,207.8,207.85,19147.0
207.92,207.96,207.9,207.9,16446.0
207.94,207.96,207.9,207.92,7883.0
208.0,208.1,207.9,207.96,4935.0
208.1,208.1,208.0,208.03,3989.0
208.05,208.12,207.9,208.1,7371.0
208.04,208.1,207.9,208.0,12404.0
208.05,208.15,208.0,208.05,7614.0
208.014,208.15,208.01,208.075,5881.0
208.08,208.15,208.0,208.1,8783.0
208.15,208.24,207.95,208.0,7644.0
208.095,208.24,208.05,208.15,7341.0
207.94,208.2,207.9,208.09,11934.0
208.0,208.2,207.92,207.974,12336.0
208.2,208.2,207.96,208.01,9169.0
208.13,208.25,208.08,208.15,8479.0
208.11,208.17,207.93,208.16,7803.0
208.09,208.18,207.85,208.0,32160.0
208.2,208.25,208.02,208.07,11371.0
208.275,208.4,208.16,208.16,12657.0
208.4,208.4,208.25,208.29,6747.0
208.375,208.4,208.21,208.25,7474.0
208.42,208.44,208.3,208.4,6426.0
208.4,208.49,208.4,208.43,4082.0
208.369,208.48,208.3,208.4,14573.0
208.298,208.37,208.25,208.335,4795.0
208.34,208.4,208.25,208.3,5959.0
208.25,208.8,196.164,208.35,138288.0
208.28,208.8,193.769,208.23,721664.0
208.26,208.34,193.769,208.29,4551.0
208.225,208.35,208.2,208.27,8608.0
208.2,208.25,208.12,208.24,7968.0
208.14,208.31,208.1,208.18,15988.0
208.26,208.31,208.08,208.16,16854.0
208.4,208.8,208.22,208.26,15173.0
208.43,208.49,208.36,208.37,11758.0
208.4,208.47,208.32,208.43,13633.0
208.31,208.8,208.26,208.4,17710.0
208.35,208.8,208.25,208.34,13210.0
208.23,208.4,208.15,208.35,23267.0
208.37,208.8,208.15,208.23,61612.0
208.71,208.85,208.1,208.34,4876400.0
208.72,209.03,208.66,208.75,1777617.0
208.83,209.21,208.61,208.719,1205075.0
209.09,209.25,208.67,208.85,1027980.0
209.14,209.37,208.75,209.1,1212434.0
209.229,209.58,209.01,209.131,1115668.0
209.433,209.48,208.95,209.23,1079009.0
208.978,209.66,208.83,209.415,1375477.0
208.58,209.05,208.498,208.973,975154.0
208.371,208.62,208.33,208.56,966321.0
207.73,208.43,207.65,208.39,1208192.0
207.31,207.74,206.83,207.719,920655.0
207.21,207.41,206.93,207.34,808482.0
207.46,207.73,207.12,207.21,863277.0
207.448,207.82,207.36,207.45,813941.0
207.31,207.568,207.23,207.43,691285.0
207.42,207.61,207.24,207.31,917553.0
206.796,207.48,206.59,207.385,1003100.0
206.93,207.09,206.69,206.785,1096995.0
206.645,207.1,206.53,206.935,1017002.0
206.41,207.15,206.27,206.63,1409752.0
207.195,207.32,206.34,206.425,2015443.0
208.945,208.979,207.16,207.2,1560189.0
208.81,209.2,208.751,208.946,773566.0
208.97,209.1,208.75,208.81,615673.0
208.89,209.16,208.8,208.97,812494.0
208.58,209.0,208.554,208.9,877367.0
208.07,208.69,207.98,208.57,1048088.0
208.054,208.44,207.9,208.08,974587.0
207.917,208.31,207.61,208.03,1138533.0
207.807,208.12,207.68,207.916,874508.0
208.115,208.3,207.62,207.8,985999.0
208.01,208.33,207.809,208.11,971544.0
208.65,208.652,207.75,208.022,1515214.0
208.52,208.8,208.41,208.64,1026666.0
208.47,208.99,208.47,208.535,752545.0
209.33,214.93,208.3,208.47,1540300.0
209.36,209.54,209.32,209.33,470286.0
209.17,209.45,208.99,209.35,848897.0
209.6,209.68,209.11,209.17,733264.0
209.933,209.974,209.38,209.606,856426.0
209.8,210.102,209.6,209.93,583242.0
210.176,210.4,209.68,209.816,918826.0
209.79,210.24,209.77,210.145,806364.0
209.15,209.953,209.08,209.788,785951.0
209.75,209.786,208.95,209.18,986767.0
209.61,209.79,209.31,209.724,944769.0
210.06,210.273,209.41,209.61,932510.0
210.23,210.265,209.83,210.075,823313.0
210.37,210.53,210.083,210.22,938214.0
209.97,210.43,209.9,210.399,1152016.0
209.783,210.0,209.66,209.99,863999.0
209.656,210.09,209.42,209.77,1195008.0
208.94,209.82,208.91,209.655,1083259.0
209.233,209.32,208.59,208.95,1305251.0
209.985,209.996,208.75,209.2,1638705.0
210.849,210.94,209.81,209.975,1287885.0
210.265,210.97,210.08,210.855,1518642.0
209.54,210.55,209.03,210.26,1904544.0
209.96,210.19,209.22,209.54,1396389.0
210.045,210.3,209.71,209.98,2101344.0
209.99,210.29,209.65,210.04,1691287.0
209.31,210.19,209.255,209.97,1928820.0
210.53,210.68,208.85,209.33,3114337.0
211.33,211.38,210.32,210.56,2031498.0
212.1,212.3,211.027,211.36,2068226.0
212.71,212.739,211.8,212.09,2605038.0
214.56,214.85,212.56,212.714,2404280.0
214.502,214.95,214.09,214.514,1996196.0
215.36,215.5,214.34,214.497,2316498.0
216.365,216.85,215.31,215.31,2013053.0
216.66,217.8,212.19,216.37,2665388.0
216.989,217.59,216.59,216.685,3051121.0
215.238,217.01,215.202,216.947,3387110.0
212.915,215.24,212.86,215.22,3423932.0
212.32,213.21,211.921,212.9,2068185.0
212.87,213.2,211.55,212.32,2326389.0
214.13,214.19,212.18,212.806,2966817.0
212.26,214.75,210.11,214.094,4736905.0
212.73,212.83,212.17,212.26,79156.0
212.15,212.85,212.1,212.76,64958.0
212.13,212.49,212.12,212.12,49175.0
212.09,212.19,211.75,212.16,54354.0
212.0,212.525,208.205,212.06,59791.0
212.58,212.6,211.7,211.95,103681.0
212.38,212.62,212.36,212.6,59802.0
212.318,212.38,212.19,212.38,51076.0
212.44,212.5,212.25,212.32,47717.0
212.398,212.68,212.35,212.45,52236.0
213.15,213.2,212.35,212.4,119297.0
213.47,213.51,213.1,213.14,39503.0
213.54,213.59,213.4,213.51,25100.0
213.7,213.75,213.45,213.51,41055.0
213.85,214.05,213.6,213.654,41049.0
213.89,213.93,213.67,213.82,24879.0
213.741,215.37,213.17,213.895,54673.0
214.0,215.382,212.19,213.25,231649.0
213.81,214.05,213.79,213.95,19018.0
213.6,213.86,213.52,213.81,15013.0
213.59,213.68,213.38,213.63,21129.0
213.7,213.79,213.55,213.58,12066.0
214.06,214.08,213.65,213.74,30083.0
213.94,214.11,213.94,214.07,9308.0
213.9,214.11,213.86,213.91,21833.0
213.86,213.92,213.7,213.9,17411.0
214.21,214.22,213.79,213.85,15141.0
214.15,214.25,214.04,214.22,14222.0
214.43,214.5,214.16,214.16,18082.0
214.31,214.5,213.75,214.44,69620.0
214.36,214.42,214.22,214.4,9304.0
214.43,214.5,214.3,214.37,17420.0
214.46,214.59,214.41,214.43,8670.0
214.58,214.6,214.42,214.47,7203.0
214.4,214.58,214.15,214.57,20864.0
214.74,214.79,214.4,214.46,12621.0
